,source,target,total,count,source_num,target_num
7334,ankor energy,korea national oil corporation,ankor energy korea national oil corporation,2,179,678
5696,university of north dakota,university of louisiana,university of north dakota university of louisiana,2,405,635
284,heriot watt university,university of tehran,heriot watt university university of tehran,2,189,831
7548,schlumberger,chevron energy technology company,schlumberger chevron energy technology company,2,287,364
455,university of alberta,alberta innovates—technology futures and university of alberta,university of alberta alberta innovates—technology futures and university of alberta,2,200,545
6997,_,university of california irvine,_ university of california irvine,2,404,869
6987,schlumberger; lawrence livermore national laboratory,university of california irvine,schlumberger; lawrence livermore national laboratory university of california irvine,2,724,869
5628,university of british columbia,university of alberta,university of british columbia university of alberta,2,646,200
118,encana services company and degolyer and macnaughton canada,computer modelling group,encana services company and degolyer and macnaughton canada computer modelling group,2,174,618
6975,university of california irvine,schlumberger; lawrence livermore national laboratory,university of california irvine schlumberger; lawrence livermore national laboratory,2,869,724
5626,university of alberta,university of british columbia,university of alberta university of british columbia,2,200,646
5873,university of oxford,rockfield software ltd.,university of oxford rockfield software ltd.,2,705,720
7002,albert innovates – technology futures; university of alberta,university of alberta,albert innovates – technology futures; university of alberta university of alberta,2,849,200
7005,university of alberta,albert innovates – technology futures; university of alberta,university of alberta albert innovates – technology futures; university of alberta,2,200,849
7006,university of alberta,albert innovates – technology futures,university of alberta albert innovates – technology futures,2,200,338
4505,suez oil company,cairo university,suez oil company cairo university,2,695,313
6974,university of california irvine,schlumberger,university of california irvine schlumberger,2,869,287
5590,chevron etc,missouri university of science and technology,chevron etc missouri university of science and technology,2,674,655
5606,golder associates pty ltd.,university of wollongong,golder associates pty ltd. university of wollongong,2,498,540
5588,missouri university of science and technology,chevron etc,missouri university of science and technology chevron etc,2,655,674
7338,qep energy company,colorado school of mines,qep energy company colorado school of mines,2,543,302
448,bp exploration (alaska) inc.,exxonmobil upstream research,bp exploration (alaska) inc. exxonmobil upstream research,2,653,177
2765,turkish petroleum corp.,pennstate university,turkish petroleum corp. pennstate university,2,687,843
2764,turkish petroleum corp.,aera energy,turkish petroleum corp. aera energy,2,687,423
4513,cairo university,suez oil company,cairo university suez oil company,2,313,695
6961,new mexico institute of mining and technology,university of minnesota,new mexico institute of mining and technology university of minnesota,2,299,565
7578,beicip-franlab,sandridge,beicip-franlab sandridge,2,236,745
5604,university of wollongong,golder associates pty ltd.,university of wollongong golder associates pty ltd.,2,540,498
877,china university of petroleum beijing,beijing institute of technology,china university of petroleum beijing beijing institute of technology,2,225,142
5870,university of leeds,rockfield software ltd.,university of leeds rockfield software ltd.,2,842,720
5869,rockfield software ltd.,university of oxford,rockfield software ltd. university of oxford,2,720,705
2766,turkish petroleum corp.,consultant,turkish petroleum corp. consultant,2,687,586
2769,consultant,turkish petroleum corp.,consultant turkish petroleum corp.,2,586,687
2768,consultant,pennstate university,consultant pennstate university,2,586,843
2767,consultant,aera energy,consultant aera energy,2,586,423
6761,massachusetts institute of technology,itasca microseismic and geomechanical evaluation,massachusetts institute of technology itasca microseismic and geomechanical evaluation,1,154,587
7818,eth zurich,fugro geoconsulting limited,eth zurich fugro geoconsulting limited,1,676,576
6959,itasca consulting group incorporation,new mexico institute of mining and technology,itasca consulting group incorporation new mexico institute of mining and technology,1,112,299
6766,deep exploration technologies cooperative research centre and curtin university,halliburton,deep exploration technologies cooperative research centre and curtin university halliburton,1,877,588
7108,gsi environmental inc.,amec foster and wheeler,gsi environmental inc. amec foster and wheeler,1,308,131
6769,halliburton,deep exploration technologies cooperative research centre and curtin university,halliburton deep exploration technologies cooperative research centre and curtin university,1,588,877
7119,amec foster and wheeler,china university of mining & technology,amec foster and wheeler china university of mining & technology,1,131,429
7822,bp international limited,gray geophysical limited,bp international limited gray geophysical limited,1,67,585
7120,amec foster and wheeler,california state polytechnic university,amec foster and wheeler california state polytechnic university,1,131,868
7393,sm energy,cgg,sm energy cgg,1,450,876
7118,southwest jiaotong university,amec foster and wheeler,southwest jiaotong university amec foster and wheeler,1,243,131
6730,university of british columbia,lkab kiruna mine,university of british columbia lkab kiruna mine,1,646,658
6745,university of pittsburgh,university of louisiana at lafayette,university of pittsburgh university of louisiana at lafayette,1,758,552
7819,eth zurich,gray geophysical limited,eth zurich gray geophysical limited,1,676,585
