,source,target,total,count,source_num,target_num
8998,haugen k. b.,dyadechko v.,haugen k. b. dyadechko v.,1,250,3240
9002,maliassov s.,dyadechko v.,maliassov s. dyadechko v.,1,1684,3240
9004,dyadechko v.,beckner b. l.,dyadechko v. beckner b. l.,1,3240,2460
9005,dyadechko v.,haugen k. b.,dyadechko v. haugen k. b.,1,3240,250
9006,dyadechko v.,maliassov s.,dyadechko v. maliassov s.,1,3240,1684
9007,dyadechko v.,wiegand k. d.,dyadechko v. wiegand k. d.,1,3240,664
9011,wiegand k. d.,dyadechko v.,wiegand k. d. dyadechko v.,1,664,3240
9012,jopling jacquelynn,dikko mustapha,jopling jacquelynn dikko mustapha,1,1967,3310
9013,jopling jacquelynn,obot etido rufus,jopling jacquelynn obot etido rufus,1,1967,2988
9014,jopling jacquelynn,okoro frank,jopling jacquelynn okoro frank,1,1967,77
9015,jopling jacquelynn,onyia jennifer chioma,jopling jacquelynn onyia jennifer chioma,1,1967,2470
9016,jopling jacquelynn,gjertsen ole jacob,jopling jacquelynn gjertsen ole jacob,1,1967,1576
9017,jopling jacquelynn,benny praveen joseph,jopling jacquelynn benny praveen joseph,1,1967,1903
9018,dikko mustapha,jopling jacquelynn,dikko mustapha jopling jacquelynn,1,3310,1967
9019,dikko mustapha,obot etido rufus,dikko mustapha obot etido rufus,1,3310,2988
9020,dikko mustapha,okoro frank,dikko mustapha okoro frank,1,3310,77
9021,dikko mustapha,onyia jennifer chioma,dikko mustapha onyia jennifer chioma,1,3310,2470
9022,dikko mustapha,gjertsen ole jacob,dikko mustapha gjertsen ole jacob,1,3310,1576
9023,dikko mustapha,benny praveen joseph,dikko mustapha benny praveen joseph,1,3310,1903
8984,al-wadhahi t.,eltilib m.,al-wadhahi t. eltilib m.,1,1529,1050
8983,al-wadhahi t.,busaidi s.,al-wadhahi t. busaidi s.,1,1529,2231
8982,al-wadhahi t.,yarubi s.,al-wadhahi t. yarubi s.,1,1529,3012
8967,eltilib m.,busaidi s.,eltilib m. busaidi s.,1,1050,2231
8955,busaidi s.,zhang j.,busaidi s. zhang j.,1,2231,2116
8956,busaidi s.,harrasi o.,busaidi s. harrasi o.,1,2231,2409
8957,busaidi s.,el-taha y-c.,busaidi s. el-taha y-c.,1,2231,1454
8958,busaidi s.,yarubi s.,busaidi s. yarubi s.,1,2231,3012
8959,busaidi s.,eltilib m.,busaidi s. eltilib m.,1,2231,1050
8960,busaidi s.,el gihani m. a.,busaidi s. el gihani m. a.,1,2231,1425
8961,busaidi s.,al-wadhahi t.,busaidi s. al-wadhahi t.,1,2231,1529
8962,eltilib m.,le calvez j.,eltilib m. le calvez j.,1,1050,1183
8963,eltilib m.,zhang j.,eltilib m. zhang j.,1,1050,2116
8964,eltilib m.,harrasi o.,eltilib m. harrasi o.,1,1050,2409
8965,eltilib m.,el-taha y-c.,eltilib m. el-taha y-c.,1,1050,1454
8966,eltilib m.,yarubi s.,eltilib m. yarubi s.,1,1050,3012
8968,eltilib m.,el gihani m. a.,eltilib m. el gihani m. a.,1,1050,1425
8981,al-wadhahi t.,el-taha y-c.,al-wadhahi t. el-taha y-c.,1,1529,1454
8969,eltilib m.,al-wadhahi t.,eltilib m. al-wadhahi t.,1,1050,1529
8970,el gihani m. a.,le calvez j.,el gihani m. a. le calvez j.,1,1425,1183
8971,el gihani m. a.,zhang j.,el gihani m. a. zhang j.,1,1425,2116
8972,el gihani m. a.,harrasi o.,el gihani m. a. harrasi o.,1,1425,2409
8973,el gihani m. a.,el-taha y-c.,el gihani m. a. el-taha y-c.,1,1425,1454
8974,el gihani m. a.,yarubi s.,el gihani m. a. yarubi s.,1,1425,3012
8975,el gihani m. a.,busaidi s.,el gihani m. a. busaidi s.,1,1425,2231
8976,el gihani m. a.,eltilib m.,el gihani m. a. eltilib m.,1,1425,1050
8977,el gihani m. a.,al-wadhahi t.,el gihani m. a. al-wadhahi t.,1,1425,1529
8978,al-wadhahi t.,le calvez j.,al-wadhahi t. le calvez j.,1,1529,1183
8979,al-wadhahi t.,zhang j.,al-wadhahi t. zhang j.,1,1529,2116
8980,al-wadhahi t.,harrasi o.,al-wadhahi t. harrasi o.,1,1529,2409
9024,obot etido rufus,jopling jacquelynn,obot etido rufus jopling jacquelynn,1,2988,1967
9026,obot etido rufus,okoro frank,obot etido rufus okoro frank,1,2988,77
8953,yarubi s.,al-wadhahi t.,yarubi s. al-wadhahi t.,1,3012,1529
9027,obot etido rufus,onyia jennifer chioma,obot etido rufus onyia jennifer chioma,1,2988,2470
9062,simon janelle,sirat manhal,simon janelle sirat manhal,1,836,1259
9063,simon janelle,noufal abdelwahab,simon janelle noufal abdelwahab,1,836,1511
9064,simon janelle,zhang xing,simon janelle zhang xing,1,836,1412
9065,simon janelle,subbiah surej kumar,simon janelle subbiah surej kumar,1,836,2676
9068,zhang xing,simon janelle,zhang xing simon janelle,1,1412,836
9069,zhang xing,subbiah surej kumar,zhang xing subbiah surej kumar,1,1412,2676
9070,subbiah surej kumar,sirat manhal,subbiah surej kumar sirat manhal,1,2676,1259
9071,subbiah surej kumar,noufal abdelwahab,subbiah surej kumar noufal abdelwahab,1,2676,1511
9072,subbiah surej kumar,simon janelle,subbiah surej kumar simon janelle,1,2676,836
9073,subbiah surej kumar,zhang xing,subbiah surej kumar zhang xing,1,2676,1412
9074,aboujmeih h. f.,al-mansoori a. m.,aboujmeih h. f. al-mansoori a. m.,1,1680,1575
9075,aboujmeih h. f.,al-mutwali o.,aboujmeih h. f. al-mutwali o.,1,1680,2229
9076,aboujmeih h. f.,al ameri f.,aboujmeih h. f. al ameri f.,1,1680,1090
9077,aboujmeih h. f.,kaneko m.,aboujmeih h. f. kaneko m.,1,1680,3177
9078,aboujmeih h. f.,kuroda s.,aboujmeih h. f. kuroda s.,1,1680,47
9079,aboujmeih h. f.,castro ponce de leon m. f.,aboujmeih h. f. castro ponce de leon m. f.,1,1680,2135
9080,aboujmeih h. f.,abbott j.,aboujmeih h. f. abbott j.,1,1680,538
9081,aboujmeih h. f.,akbari a.,aboujmeih h. f. akbari a.,1,1680,231
9082,al-mansoori a. m.,aboujmeih h. f.,al-mansoori a. m. aboujmeih h. f.,1,1575,1680
9083,al-mansoori a. m.,al-mutwali o.,al-mansoori a. m. al-mutwali o.,1,1575,2229
9084,al-mansoori a. m.,al ameri f.,al-mansoori a. m. al ameri f.,1,1575,1090
9085,al-mansoori a. m.,kaneko m.,al-mansoori a. m. kaneko m.,1,1575,3177
9086,al-mansoori a. m.,kuroda s.,al-mansoori a. m. kuroda s.,1,1575,47
9087,al-mansoori a. m.,castro ponce de leon m. f.,al-mansoori a. m. castro ponce de leon m. f.,1,1575,2135
9088,al-mansoori a. m.,abbott j.,al-mansoori a. m. abbott j.,1,1575,538
9089,al-mansoori a. m.,akbari a.,al-mansoori a. m. akbari a.,1,1575,231
9090,al-mutwali o.,aboujmeih h. f.,al-mutwali o. aboujmeih h. f.,1,2229,1680
9061,noufal abdelwahab,subbiah surej kumar,noufal abdelwahab subbiah surej kumar,1,1511,2676
9059,noufal abdelwahab,simon janelle,noufal abdelwahab simon janelle,1,1511,836
9057,sirat manhal,subbiah surej kumar,sirat manhal subbiah surej kumar,1,1259,2676
9040,onyia jennifer chioma,gjertsen ole jacob,onyia jennifer chioma gjertsen ole jacob,1,2470,1576
9028,obot etido rufus,gjertsen ole jacob,obot etido rufus gjertsen ole jacob,1,2988,1576
9029,obot etido rufus,benny praveen joseph,obot etido rufus benny praveen joseph,1,2988,1903
9030,okoro frank,jopling jacquelynn,okoro frank jopling jacquelynn,1,77,1967
9031,okoro frank,dikko mustapha,okoro frank dikko mustapha,1,77,3310
9032,okoro frank,obot etido rufus,okoro frank obot etido rufus,1,77,2988
9033,okoro frank,onyia jennifer chioma,okoro frank onyia jennifer chioma,1,77,2470
9034,okoro frank,gjertsen ole jacob,okoro frank gjertsen ole jacob,1,77,1576
9035,okoro frank,benny praveen joseph,okoro frank benny praveen joseph,1,77,1903
9036,onyia jennifer chioma,jopling jacquelynn,onyia jennifer chioma jopling jacquelynn,1,2470,1967
9037,onyia jennifer chioma,dikko mustapha,onyia jennifer chioma dikko mustapha,1,2470,3310
9038,onyia jennifer chioma,obot etido rufus,onyia jennifer chioma obot etido rufus,1,2470,2988
9039,onyia jennifer chioma,okoro frank,onyia jennifer chioma okoro frank,1,2470,77
9041,onyia jennifer chioma,benny praveen joseph,onyia jennifer chioma benny praveen joseph,1,2470,1903
9055,sirat manhal,simon janelle,sirat manhal simon janelle,1,1259,836
9042,gjertsen ole jacob,jopling jacquelynn,gjertsen ole jacob jopling jacquelynn,1,1576,1967
9043,gjertsen ole jacob,dikko mustapha,gjertsen ole jacob dikko mustapha,1,1576,3310
9044,gjertsen ole jacob,obot etido rufus,gjertsen ole jacob obot etido rufus,1,1576,2988
9045,gjertsen ole jacob,okoro frank,gjertsen ole jacob okoro frank,1,1576,77
9046,gjertsen ole jacob,onyia jennifer chioma,gjertsen ole jacob onyia jennifer chioma,1,1576,2470
9047,gjertsen ole jacob,benny praveen joseph,gjertsen ole jacob benny praveen joseph,1,1576,1903
9048,benny praveen joseph,jopling jacquelynn,benny praveen joseph jopling jacquelynn,1,1903,1967
9049,benny praveen joseph,dikko mustapha,benny praveen joseph dikko mustapha,1,1903,3310
9050,benny praveen joseph,obot etido rufus,benny praveen joseph obot etido rufus,1,1903,2988
9051,benny praveen joseph,okoro frank,benny praveen joseph okoro frank,1,1903,77
9052,benny praveen joseph,onyia jennifer chioma,benny praveen joseph onyia jennifer chioma,1,1903,2470
9053,benny praveen joseph,gjertsen ole jacob,benny praveen joseph gjertsen ole jacob,1,1903,1576
8954,busaidi s.,le calvez j.,busaidi s. le calvez j.,1,2231,1183
8952,yarubi s.,el gihani m. a.,yarubi s. el gihani m. a.,1,3012,1425
8803,sun jianlei,huang chung-kan,sun jianlei huang chung-kan,1,2514,318
8891,jin guodong,sy rex,jin guodong sy rex,1,178,1291
8861,minton james,koutsabeloulis nick,minton james koutsabeloulis nick,1,2301,686
8862,minton james,herrera adrian,minton james herrera adrian,1,2301,1597
8865,zhang xing,steiner stefan,zhang xing steiner stefan,1,1412,2314
8866,zhang xing,trubienko olga,zhang xing trubienko olga,1,1412,1984
8867,zhang xing,minton james,zhang xing minton james,1,1412,2301
8868,zhang xing,koutsabeloulis nick,zhang xing koutsabeloulis nick,1,1412,686
8869,zhang xing,herrera adrian,zhang xing herrera adrian,1,1412,1597
8870,koutsabeloulis nick,noufal abdelwahab,koutsabeloulis nick noufal abdelwahab,1,686,1511
8871,koutsabeloulis nick,sirat manhal,koutsabeloulis nick sirat manhal,1,686,1259
8872,koutsabeloulis nick,steiner stefan,koutsabeloulis nick steiner stefan,1,686,2314
8873,koutsabeloulis nick,trubienko olga,koutsabeloulis nick trubienko olga,1,686,1984
8874,koutsabeloulis nick,minton james,koutsabeloulis nick minton james,1,686,2301
8875,koutsabeloulis nick,zhang xing,koutsabeloulis nick zhang xing,1,686,1412
8876,koutsabeloulis nick,herrera adrian,koutsabeloulis nick herrera adrian,1,686,1597
8877,herrera adrian,noufal abdelwahab,herrera adrian noufal abdelwahab,1,1597,1511
8878,herrera adrian,sirat manhal,herrera adrian sirat manhal,1,1597,1259
8879,herrera adrian,steiner stefan,herrera adrian steiner stefan,1,1597,2314
8880,herrera adrian,trubienko olga,herrera adrian trubienko olga,1,1597,1984
8881,herrera adrian,minton james,herrera adrian minton james,1,1597,2301
8882,herrera adrian,zhang xing,herrera adrian zhang xing,1,1597,1412
8883,herrera adrian,koutsabeloulis nick,herrera adrian koutsabeloulis nick,1,1597,686
8884,wu jianghui,jin guodong,wu jianghui jin guodong,1,968,178
8885,wu jianghui,bradley tom,wu jianghui bradley tom,1,968,2600
8886,wu jianghui,sy rex,wu jianghui sy rex,1,968,1291
8887,wu jianghui,mezzatesta alberto,wu jianghui mezzatesta alberto,1,968,885
8888,wu jianghui,guzman angelia,wu jianghui guzman angelia,1,968,2225
8889,jin guodong,wu jianghui,jin guodong wu jianghui,1,178,968
8860,minton james,zhang xing,minton james zhang xing,1,2301,1412
8859,minton james,trubienko olga,minton james trubienko olga,1,2301,1984
8858,minton james,steiner stefan,minton james steiner stefan,1,2301,2314
8843,steiner stefan,sirat manhal,steiner stefan sirat manhal,1,2314,1259
8805,schechter david,huang chung-kan,schechter david huang chung-kan,1,949,318
8806,huang chung-kan,sun jianlei,huang chung-kan sun jianlei,1,318,2514
8807,huang chung-kan,schechter david,huang chung-kan schechter david,1,318,949
8830,noufal abdelwahab,trubienko olga,noufal abdelwahab trubienko olga,1,1511,1984
8831,noufal abdelwahab,minton james,noufal abdelwahab minton james,1,1511,2301
8833,noufal abdelwahab,koutsabeloulis nick,noufal abdelwahab koutsabeloulis nick,1,1511,686
8834,noufal abdelwahab,herrera adrian,noufal abdelwahab herrera adrian,1,1511,1597
8836,sirat manhal,steiner stefan,sirat manhal steiner stefan,1,1259,2314
8837,sirat manhal,trubienko olga,sirat manhal trubienko olga,1,1259,1984
8838,sirat manhal,minton james,sirat manhal minton james,1,1259,2301
8840,sirat manhal,koutsabeloulis nick,sirat manhal koutsabeloulis nick,1,1259,686
8841,sirat manhal,herrera adrian,sirat manhal herrera adrian,1,1259,1597
8844,steiner stefan,trubienko olga,steiner stefan trubienko olga,1,2314,1984
8857,minton james,sirat manhal,minton james sirat manhal,1,2301,1259
8845,steiner stefan,minton james,steiner stefan minton james,1,2314,2301
8846,steiner stefan,zhang xing,steiner stefan zhang xing,1,2314,1412
8847,steiner stefan,koutsabeloulis nick,steiner stefan koutsabeloulis nick,1,2314,686
8848,steiner stefan,herrera adrian,steiner stefan herrera adrian,1,2314,1597
8849,trubienko olga,noufal abdelwahab,trubienko olga noufal abdelwahab,1,1984,1511
8850,trubienko olga,sirat manhal,trubienko olga sirat manhal,1,1984,1259
8851,trubienko olga,steiner stefan,trubienko olga steiner stefan,1,1984,2314
8852,trubienko olga,minton james,trubienko olga minton james,1,1984,2301
8853,trubienko olga,zhang xing,trubienko olga zhang xing,1,1984,1412
8854,trubienko olga,koutsabeloulis nick,trubienko olga koutsabeloulis nick,1,1984,686
8855,trubienko olga,herrera adrian,trubienko olga herrera adrian,1,1984,1597
8856,minton james,noufal abdelwahab,minton james noufal abdelwahab,1,2301,1511
8890,jin guodong,bradley tom,jin guodong bradley tom,1,178,2600
8892,jin guodong,mezzatesta alberto,jin guodong mezzatesta alberto,1,178,885
8951,yarubi s.,eltilib m.,yarubi s. eltilib m.,1,3012,1050
8893,jin guodong,guzman angelia,jin guodong guzman angelia,1,178,2225
8924,zhang j.,el-taha y-c.,zhang j. el-taha y-c.,1,2116,1454
8925,zhang j.,yarubi s.,zhang j. yarubi s.,1,2116,3012
8926,zhang j.,busaidi s.,zhang j. busaidi s.,1,2116,2231
8927,zhang j.,eltilib m.,zhang j. eltilib m.,1,2116,1050
8928,zhang j.,el gihani m. a.,zhang j. el gihani m. a.,1,2116,1425
8929,zhang j.,al-wadhahi t.,zhang j. al-wadhahi t.,1,2116,1529
8930,harrasi o.,le calvez j.,harrasi o. le calvez j.,1,2409,1183
8931,harrasi o.,zhang j.,harrasi o. zhang j.,1,2409,2116
8932,harrasi o.,el-taha y-c.,harrasi o. el-taha y-c.,1,2409,1454
8933,harrasi o.,yarubi s.,harrasi o. yarubi s.,1,2409,3012
8934,harrasi o.,busaidi s.,harrasi o. busaidi s.,1,2409,2231
8935,harrasi o.,eltilib m.,harrasi o. eltilib m.,1,2409,1050
8936,harrasi o.,el gihani m. a.,harrasi o. el gihani m. a.,1,2409,1425
8937,harrasi o.,al-wadhahi t.,harrasi o. al-wadhahi t.,1,2409,1529
8938,el-taha y-c.,le calvez j.,el-taha y-c. le calvez j.,1,1454,1183
8939,el-taha y-c.,zhang j.,el-taha y-c. zhang j.,1,1454,2116
8940,el-taha y-c.,harrasi o.,el-taha y-c. harrasi o.,1,1454,2409
8941,el-taha y-c.,yarubi s.,el-taha y-c. yarubi s.,1,1454,3012
8942,el-taha y-c.,busaidi s.,el-taha y-c. busaidi s.,1,1454,2231
8943,el-taha y-c.,eltilib m.,el-taha y-c. eltilib m.,1,1454,1050
8944,el-taha y-c.,el gihani m. a.,el-taha y-c. el gihani m. a.,1,1454,1425
8945,el-taha y-c.,al-wadhahi t.,el-taha y-c. al-wadhahi t.,1,1454,1529
8946,yarubi s.,le calvez j.,yarubi s. le calvez j.,1,3012,1183
8947,yarubi s.,zhang j.,yarubi s. zhang j.,1,3012,2116
8948,yarubi s.,harrasi o.,yarubi s. harrasi o.,1,3012,2409
8949,yarubi s.,el-taha y-c.,yarubi s. el-taha y-c.,1,3012,1454
8950,yarubi s.,busaidi s.,yarubi s. busaidi s.,1,3012,2231
8923,zhang j.,harrasi o.,zhang j. harrasi o.,1,2116,2409
8922,zhang j.,le calvez j.,zhang j. le calvez j.,1,2116,1183
8921,le calvez j.,al-wadhahi t.,le calvez j. al-wadhahi t.,1,1183,1529
8906,mezzatesta alberto,bradley tom,mezzatesta alberto bradley tom,1,885,2600
8894,bradley tom,wu jianghui,bradley tom wu jianghui,1,2600,968
8895,bradley tom,jin guodong,bradley tom jin guodong,1,2600,178
8896,bradley tom,sy rex,bradley tom sy rex,1,2600,1291
8897,bradley tom,mezzatesta alberto,bradley tom mezzatesta alberto,1,2600,885
8898,bradley tom,guzman angelia,bradley tom guzman angelia,1,2600,2225
8899,sy rex,wu jianghui,sy rex wu jianghui,1,1291,968
8900,sy rex,jin guodong,sy rex jin guodong,1,1291,178
8901,sy rex,bradley tom,sy rex bradley tom,1,1291,2600
8902,sy rex,mezzatesta alberto,sy rex mezzatesta alberto,1,1291,885
8903,sy rex,guzman angelia,sy rex guzman angelia,1,1291,2225
8904,mezzatesta alberto,wu jianghui,mezzatesta alberto wu jianghui,1,885,968
8905,mezzatesta alberto,jin guodong,mezzatesta alberto jin guodong,1,885,178
8907,mezzatesta alberto,sy rex,mezzatesta alberto sy rex,1,885,1291
8920,le calvez j.,el gihani m. a.,le calvez j. el gihani m. a.,1,1183,1425
8908,mezzatesta alberto,guzman angelia,mezzatesta alberto guzman angelia,1,885,2225
8909,guzman angelia,wu jianghui,guzman angelia wu jianghui,1,2225,968
8910,guzman angelia,jin guodong,guzman angelia jin guodong,1,2225,178
8911,guzman angelia,bradley tom,guzman angelia bradley tom,1,2225,2600
8912,guzman angelia,sy rex,guzman angelia sy rex,1,2225,1291
8913,guzman angelia,mezzatesta alberto,guzman angelia mezzatesta alberto,1,2225,885
8914,le calvez j.,zhang j.,le calvez j. zhang j.,1,1183,2116
8915,le calvez j.,harrasi o.,le calvez j. harrasi o.,1,1183,2409
8916,le calvez j.,el-taha y-c.,le calvez j. el-taha y-c.,1,1183,1454
8917,le calvez j.,yarubi s.,le calvez j. yarubi s.,1,1183,3012
8918,le calvez j.,busaidi s.,le calvez j. busaidi s.,1,1183,2231
8919,le calvez j.,eltilib m.,le calvez j. eltilib m.,1,1183,1050
8346,sierra f.,alvarez j.,sierra f. alvarez j.,1,757,2858
8344,sierra f.,teran n.,sierra f. teran n.,1,757,419
9092,al-mutwali o.,al ameri f.,al-mutwali o. al ameri f.,1,2229,1090
8035,bustamante c.,sanchez h.,bustamante c. sanchez h.,1,179,776
8007,mejia e.,reinoso g.,mejia e. reinoso g.,1,602,31
8008,mejia e.,lopez d.,mejia e. lopez d.,1,602,3111
8009,mejia e.,bustamante c.,mejia e. bustamante c.,1,602,179
8010,armas c.,riofrio k.,armas c. riofrio k.,1,3283,350
8011,armas c.,sanchez h.,armas c. sanchez h.,1,3283,776
8012,armas c.,lopez m.,armas c. lopez m.,1,3283,334
8013,armas c.,velasquez i.,armas c. velasquez i.,1,3283,1883
8014,armas c.,mejia e.,armas c. mejia e.,1,3283,602
8015,armas c.,reinoso g.,armas c. reinoso g.,1,3283,31
8016,armas c.,lopez d.,armas c. lopez d.,1,3283,3111
8017,armas c.,bustamante c.,armas c. bustamante c.,1,3283,179
8018,reinoso g.,riofrio k.,reinoso g. riofrio k.,1,31,350
8019,reinoso g.,sanchez h.,reinoso g. sanchez h.,1,31,776
8020,reinoso g.,lopez m.,reinoso g. lopez m.,1,31,334
8021,reinoso g.,velasquez i.,reinoso g. velasquez i.,1,31,1883
8022,reinoso g.,mejia e.,reinoso g. mejia e.,1,31,602
8023,reinoso g.,armas c.,reinoso g. armas c.,1,31,3283
8024,reinoso g.,lopez d.,reinoso g. lopez d.,1,31,3111
8025,reinoso g.,bustamante c.,reinoso g. bustamante c.,1,31,179
8026,lopez d.,riofrio k.,lopez d. riofrio k.,1,3111,350
8027,lopez d.,sanchez h.,lopez d. sanchez h.,1,3111,776
8028,lopez d.,lopez m.,lopez d. lopez m.,1,3111,334
8029,lopez d.,velasquez i.,lopez d. velasquez i.,1,3111,1883
8030,lopez d.,mejia e.,lopez d. mejia e.,1,3111,602
8031,lopez d.,armas c.,lopez d. armas c.,1,3111,3283
8032,lopez d.,reinoso g.,lopez d. reinoso g.,1,3111,31
8033,lopez d.,bustamante c.,lopez d. bustamante c.,1,3111,179
8006,mejia e.,armas c.,mejia e. armas c.,1,602,3283
8005,mejia e.,velasquez i.,mejia e. velasquez i.,1,602,1883
8004,mejia e.,lopez m.,mejia e. lopez m.,1,602,334
7989,lopez m.,mejia e.,lopez m. mejia e.,1,334,602
7977,riofrio k.,bustamante c.,riofrio k. bustamante c.,1,350,179
7978,sanchez h.,riofrio k.,sanchez h. riofrio k.,1,776,350
7979,sanchez h.,lopez m.,sanchez h. lopez m.,1,776,334
7980,sanchez h.,velasquez i.,sanchez h. velasquez i.,1,776,1883
7981,sanchez h.,mejia e.,sanchez h. mejia e.,1,776,602
7982,sanchez h.,armas c.,sanchez h. armas c.,1,776,3283
7983,sanchez h.,reinoso g.,sanchez h. reinoso g.,1,776,31
